state,State,goal,pledged,backers_count,campaign_length,decision_timing,spotlight,staff_pick,category_name,parent_category,usd_pledged,Blurb length,Blurb caps,Name Length,Name Caps,created_at,deadline,launched_at,fx_rate,static_usd_rate,state_changed_at,name,country,blurb,category,,
successful,1,6000,133292.600000000000,1103,2588400,2588401,TRUE,TRUE,"games/playing cards""",games,133292.600000000000,91,8,23,4,1549614952,1552842002,1550253602,1,1,1552842003,The Angel-Evoking Tarot,US,A complete Tarot deck evoking the 72 Angels of the Kabbalah and 6 awe-inspiring Archangels.,"{""id"":273,""name"":""Playing Cards"",""slug"":""games/playing cards"",""position"":4,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/playing%20cards""}}}",,
successful,1,500,1772,62,604800,604802,TRUE,FALSE,"games/playing cards""",games,1772.0,135,11,59,13,1555948972,1556746124,1556141324,1,1,1556746126,Tarot Card Deck based on 1940's WPA Posters Major and Minor,US,78 Tarot Cards created using beautiful Works Progress Administration Posters some are Art Deco some are Modern but all are amazing art.,"{""id"":273,""name"":""Playing Cards"",""slug"":""games/playing cards"",""position"":4,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/playing%20cards""}}}",,
successful,1,20,173,8,3024000,3024002,TRUE,FALSE,"design/typography""",design,173.0,74,4,23,3,1464801971,1469199178,1466175178,1,1,1469199180,Typographic Tangram Art,US,Illegal typography finds a new home as upcycled DIY artwork for your desk.,"{""id"":261,""name"":""Typography"",""slug"":""design/typography"",""position"":7,""parent_id"":7,""parent_name"":""Design"",""color"":2577151,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/design/typography""}}}",,
failed,0,3500,161.29,5,3628800,3628800,FALSE,FALSE,"music/classical music""",music,124.1938064506,125,4,60,1,1526685021,1531324566,1527695766,0.75574365,0.77000314,1531324566,Pierre et le loup un conte musical avec marionnettes géantes,CA,"Pierre et le Loup, un compte musical avec orchestre, narrateur et marionnettes géantes\r
(Peter and the Wolf: a musical tale)","{""id"":36,""name"":""Classical Music"",""slug"":""music/classical music"",""position"":3,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/classical%20music""}}}",,
successful,1,5000,5015,42,2592000,2592001,TRUE,FALSE,"music/rock""",music,5015.0,134,2,21,4,1513069612,1515737442,1513145442,1,1,1515737443,New Micah Jones Album,US,I almost gave up on my dream of being an artist. These new songs about finding hope in the midst of pain and struggle changed my mind.,"{""id"":43,""name"":""Rock"",""slug"":""music/rock"",""position"":17,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/rock""}}}",,
live,,100000,56,2,2592000,1,FALSE,FALSE,"food/food trucks""",food,56.0,128,2,17,3,1597940614,1601147059,1598555059,1,1,1598555060,Enzo's Food Truck,US,A farm to table (truck) food truck. We will offer chef made food worthy of a restaurant in a food truck for an affordable price.,"{""id"":311,""name"":""Food Trucks"",""slug"":""food/food trucks"",""position"":8,""parent_id"":10,""parent_name"":""Food"",""color"":16725570,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/food/food%20trucks""}}}",,
failed,0,7500,0,0,2592000,2592000,FALSE,FALSE,"technology/web""",technology,0.0,134,4,45,3,1461585444,1465720143,1463128143,1.29135567,1.44387235,1465720143,Marketing campaign for Show-Skill.net website,GB,Show-Skill.net helps to promote young football talents for free. It's the best place to show what you've got! Just post your videos :),"{""id"":342,""name"":""Web"",""slug"":""technology/web"",""position"":15,""parent_id"":16,""parent_name"":""Technology"",""color"":6526716,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/technology/web""}}}",,
successful,1,1200,1372,25,2588400,2588402,TRUE,FALSE,"fashion/childrenswear""",fashion,1372.0,113,6,16,2,1424812988,1427585018,1424996618,1,1,1427585020,Raditude Apparel,US,"Raditude Apparel. A Los Angeles based company who makes clothing for boys, girls, and anyone with a Rad attitude.","{""id"":264,""name"":""Childrenswear"",""slug"":""fashion/childrenswear"",""position"":3,""parent_id"":9,""parent_name"":""Fashion"",""color"":16752598,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/fashion/childrenswear""}}}",,
successful,1,15000,20017,329,2633379,2633379,TRUE,TRUE,"games/playing cards""",games,20017.0,134,5,52,9,1534777767,1554429600,1551796221,1,1,1554429600,OuiSi: The Photo Connection Game That Ignites Wonder,US,"150 lush photo cards, in a set with games and activities for curious kids and adults. OuiSi fosters creativity, empathy, and presence.","{""id"":273,""name"":""Playing Cards"",""slug"":""games/playing cards"",""position"":4,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/playing%20cards""}}}",,
failed,0,18000,183,6,2419200,2419203,FALSE,FALSE,"food/small batch""",food,183.0,129,5,43,4,1405785694,1420319063,1417899863,1,1,1420319066,Frali Gourmet artisan Pastas and Condiments,US,Frali Gourmet is an artisan pasta kitchen. We strive to preserve Old World pasta making traditions using all natural ingredients.,"{""id"":313,""name"":""Small Batch"",""slug"":""food/small batch"",""position"":10,""parent_id"":10,""parent_name"":""Food"",""color"":16725570,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/food/small%20batch""}}}",,
failed,0,22500,8191,122,2760142,2760154,FALSE,TRUE,"photography/photobooks""",photography,9159.108624250000,127,4,21,3,1441010911,1443808800,1441048658,1.1753395,1.11819175,1443808812,"Book ""The Travellers""",DE,"The production of the book about my long term project ""The Travellers"", Ireland`s biggest minority group with a nomadic origin.","{""id"":280,""name"":""Photobooks"",""slug"":""photography/photobooks"",""position"":5,""parent_id"":15,""parent_name"":""Photography"",""color"":58341,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/photography/photobooks""}}}",,
successful,1,7100,9009,296,2504878,2504892,TRUE,FALSE,"games/playing cards""",games,13485.194532810000,131,12,26,4,1407350243,1432137600,1429632722,1.29135567,1.49685809,1432137614,Black Market Playing Cards,GB,"3 decks in 1 project - SAVE on shipping! Limited, fully custom and kickstarter exclusive poker playing card decks. Printed by LPCC.","{""id"":273,""name"":""Playing Cards"",""slug"":""games/playing cards"",""position"":4,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/playing%20cards""}}}",,
successful,1,4750,5445,53,2592000,2592000,TRUE,FALSE,"music/rock""",music,5445.0,116,2,60,8,1557814667,1566112743,1563520743,1,1,1566112743,Album Release | Eden Architect - New Modern Progressive Band,US,Music is written and partially recorded. We are seeking backers to fund the full completion and launch of the album.,"{""id"":43,""name"":""Rock"",""slug"":""music/rock"",""position"":17,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/rock""}}}",,
successful,1,800,801,9,2592000,2592000,TRUE,FALSE,"photography/photobooks""",photography,801.0,105,3,17,3,1523387906,1527808124,1525216124,1,1,1527808124,The Florida Diary,US,40 page perfect-bound color magazine featuring a collection of film photos taken since moving to Florida.,"{""id"":280,""name"":""Photobooks"",""slug"":""photography/photobooks"",""position"":5,""parent_id"":15,""parent_name"":""Photography"",""color"":58341,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/photography/photobooks""}}}",,
successful,1,2200,2226,18,1788100,1788101,TRUE,FALSE,"music/rock""",music,2226.0,87,3,30,5,1472483714,1474472280,1472684180,1,1,1474472281,Parris Island - The Rock Opera,US,The project is a collection of songs based on my experiences in Marine Corps boot camp.,"{""id"":43,""name"":""Rock"",""slug"":""music/rock"",""position"":17,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/rock""}}}",,
failed,0,25000,15313,38,2592000,2592000,FALSE,FALSE,"technology/sound""",technology,1958.04635912,131,11,59,8,1517498250,1520188107,1517596107,0.1290281,0.12786824,1520188107,NanoSound Player & Digital Audio Transport for Raspberry Pi,HK,"Continuing the success of NanoSound DAC, we would like to introduce the Digital version - NanoSound Digital and ready-to-run Player","{""id"":339,""name"":""Sound"",""slug"":""technology/sound"",""position"":12,""parent_id"":16,""parent_name"":""Technology"",""color"":6526716,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/technology/sound""}}}",,
successful,1,10000,10420,157,3559779,3559810,TRUE,FALSE,"music/rock""",music,10420.0,105,10,32,10,1338311173,1353621600,1350061821,1,1,1353621631,Aly Jados: the New EP rOckNrOLLa,US,HELP! We don't have much time.....Join Aly Jados in making her new EP a reality before the world ends!!!!,"{""id"":43,""name"":""Rock"",""slug"":""music/rock"",""position"":17,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/rock""}}}",,
successful,1,6000,7134,51,3768404,3768404,TRUE,FALSE,"music/classical music""",music,8383.315140180000,114,9,56,11,1538048853,1541940480,1538172076,1.1753395,1.17512127,1541940480,"ATOS Trio: The Vienna Album (Korngold, Krenek, Kreisler)",DE,"The ATOS Trio is producing their new Album entirely on their own, including the recording process and CD printing!","{""id"":36,""name"":""Classical Music"",""slug"":""music/classical music"",""position"":3,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/classical%20music""}}}",,
successful,1,3000,3060,37,2592000,2592000,TRUE,FALSE,"food/small batch""",food,3060.0,51,3,22,3,1524693264,1528560096,1525968096,1,1,1528560096,Current Sweets Kitchen,US,It's time for Current Sweets to get a real kitchen!,"{""id"":313,""name"":""Small Batch"",""slug"":""food/small batch"",""position"":10,""parent_id"":10,""parent_name"":""Food"",""color"":16725570,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/food/small%20batch""}}}",,
successful,1,6000,6216.66,57,2592000,2592000,TRUE,FALSE,"music/rock""",music,6216.66,120,3,33,3,1389958366,1392946028,1390354028,1,1,1392946028,New Lowmen album: Rednekronomicon,US,Raising money to put out our second album!!! Can't wait to put these new songs out there. Thanks for making this happen.,"{""id"":43,""name"":""Rock"",""slug"":""music/rock"",""position"":17,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/rock""}}}",,
live,,17900,2997.29,42,5187600,2,FALSE,FALSE,"games/playing cards""",games,2293.6823169445,10,9,26,22,1597082210,1604336049,1599148449,0.75574365,0.76525205,1599148451,AGE OF AQUARIUS TAROT DECK,CA,TAROT DECK,"{""id"":273,""name"":""Playing Cards"",""slug"":""games/playing cards"",""position"":4,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/playing%20cards""}}}",,
failed,0,2500,135,5,2718194,2718197,FALSE,FALSE,"fashion/jewelry""",fashion,135.0,131,1,40,5,1426821265,1430550060,1427831866,1,1,1430550063,Oregon Sunstones - From the Earth to You,US,After eons underground we've unearthed these natural gemstones allowing the suns rays to bring out their beauty for your enjoyment.,"{""id"":267,""name"":""Jewelry"",""slug"":""fashion/jewelry"",""position"":6,""parent_id"":9,""parent_name"":""Fashion"",""color"":16752598,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/fashion/jewelry""}}}",,
successful,1,10000,10835.220000000000,151,2592000,2592000,TRUE,TRUE,"food/drinks""",food,10835.220000000000,130,4,48,6,1532477203,1546633475,1544041475,1,1,1546633475,Doundrins Distilling - Small Batch Craft Spirits,US,"Starting a unique craft distillery in the Madison, WI area with a focus on spirits and bitters that will make delicious cocktails!","{""id"":307,""name"":""Drinks"",""slug"":""food/drinks"",""position"":4,""parent_id"":10,""parent_name"":""Food"",""color"":16725570,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/food/drinks""}}}",,
successful,1,11000,13357,288,3452400,3452401,TRUE,FALSE,"games/playing cards""",games,13357.0,128,4,60,9,1475456967,1491869312,1488416912,1,1,1491869313,The Right of Kings - Medieval Playing Cards Set & Board Game,US,"A brand new playing experience that includes a set of playing cards that go together with ROK., a game of strategy and conquest.","{""id"":273,""name"":""Playing Cards"",""slug"":""games/playing cards"",""position"":4,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/playing%20cards""}}}",,
successful,1,22000,23924,523,3024000,3024007,TRUE,FALSE,"film & video/documentary""",film & video,19263.565564640000,135,4,58,7,1412372228,1435882507,1432858507,0.75574365,0.80519836,1435882514,Genetically Modified Information: A science-based GMO film,CA,This film examines the science behind GMOs and takes a global look at how this controversial technology is being used around the world.,"{""id"":30,""name"":""Documentary"",""slug"":""film & video/documentary"",""position"":4,""parent_id"":11,""parent_name"":""Film & Video"",""color"":16734574,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/film%20&%20video/documentary""}}}",,
successful,1,28995,34164,303,2592000,2592002,TRUE,FALSE,"technology/diy electronics""",technology,53771.682683160000,135,2,58,7,1434116764,1437805683,1435213683,1.29135567,1.57392819,1437805685,Naturebytes Wildlife Cam Kit - Digital Making for Wildlife,GB,Build your own Pi-powered wildlife camera to capture stunning photos & video to help monitor wildlife as a community of digital makers.,"{""id"":334,""name"":""DIY Electronics"",""slug"":""technology/diy electronics"",""position"":4,""parent_id"":16,""parent_name"":""Technology"",""color"":6526716,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/technology/diy%20electronics""}}}",,
successful,1,4000,4316,31,2391356,2391356,TRUE,FALSE,"music/blues""",music,4316.0,132,11,24,3,1498963344,1502402400,1500011044,1,1,1502402400,"""Lightning Strikes Hilo""",US,"Inspired by Blues Masters like Muddy Waters, John Lee Hooker and Albert King, Larry comes to the forefront with a style all his own.","{""id"":316,""name"":""Blues"",""slug"":""music/blues"",""position"":1,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/blues""}}}",,
